Date,Open,High,Low,Close
2015-01-01T00:00:00.000Z,101.3595256,102.1531974,98.81872318,100.00
2015-01-02T00:00:00.000Z,99.91372688,101.8685554,98.79383536,100.2177971
2015-01-03T00:00:00.000Z,100.2527517,101.540197,88.74424969,89.37693382
2015-01-04T00:00:00.000Z,89.24794591,91.16557626,79.87096308,82.2132309
2015-01-05T00:00:00.000Z,82.34837665,88.31895199,81.57868763,86.22890778
2015-01-06T00:00:00.000Z,86.25636078,90.94569536,84.74044273,89.64254896
2015-01-07T00:00:00.000Z,89.69671002,95.24831713,87.82715118,93.64201808
2015-01-08T00:00:00.000Z,92.51353925,93.69412214,87.39545539,88.77823179
2015-01-09T00:00:00.000Z,88.57877706,93.36214323,86.69086919,92.31179323
2015-01-10T00:00:00.000Z,91.94917796,92.65499009,82.62621807,83.90103175
2015-01-11T00:00:00.000Z,83.87512287,86.26780643,80.53069158,81.54887284
2015-01-12T00:00:00.000Z,81.58868128,83.96348416,79.85569333,81.62903848
2015-01-13T00:00:00.000Z,81.52259252,86.54684028,66.92909531,70.03900384
2015-01-14T00:00:00.000Z,69.12693284,75.88120166,54.70837183,57.72048299
2015-01-15T00:00:00.000Z,57.45795513,72.67148844,56.49892472,67.43440356
2015-01-16T00:00:00.000Z,67.25126087,71.51775174,63.82779859,66.70107225
2015-01-17T00:00:00.000Z,66.60514721,67.90774028,61.47644637,63.12334315
2015-01-18T00:00:00.000Z,63.34284064,69.04496958,61.47436669,66.18337983
2015-01-19T00:00:00.000Z,66.45385167,68.99768947,64.5486214,67.13265663
2015-01-20T00:00:00.000Z,66.63818805,68.18249982,64.27570865,66.61927116
2015-01-21T00:00:00.000Z,66.63788447,71.95750561,65.820596,71.07137063
2015-01-22T00:00:00.000Z,71.06102782,74.5613488,69.7984192,72.62614341
2015-01-23T00:00:00.000Z,72.62061288,73.70714927,69.58710749,72.29050731
2015-01-24T00:00:00.000Z,72.22664748,78.15827786,71.03625143,77.36035477
2015-01-25T00:00:00.000Z,77.2043313,81.79344196,74.90734496,79.60995927
2015-01-26T00:00:00.000Z,79.69329069,92.71097042,77.24810146,81.39472595
2015-01-27T00:00:00.000Z,81.2922381,83.21163974,74.48236363,79.30703745
2015-01-28T00:00:00.000Z,79.24960587,81.25076847,69.4369762,71.63920355
2015-01-29T00:00:00.000Z,71.58114611,74.2232418,67.59946838,71.15973125
2015-01-30T00:00:00.000Z,70.97081983,74.10001961,68.66580167,69.1876419
2015-01-31T00:00:00.000Z,69.20355594,72.41303335,66.57240686,67.30848974
2015-02-01T00:00:00.000Z,67.37429008,70.89733662,64.79238039,69.13351607
2015-02-02T00:00:00.000Z,69.03607649,72.77334577,66.85888945,71.07732372
2015-02-03T00:00:00.000Z,70.95405414,73.29449097,66.71229507,67.6654091
2015-02-04T00:00:00.000Z,67.7099209,69.5084513,65.65539977,68.20529779
2015-02-05T00:00:00.000Z,68.31591208,71.53957215,64.67609391,66.48915356
2015-02-06T00:00:00.000Z,66.53694304,70.63134939,65.79063982,68.03359387
2015-02-07T00:00:00.000Z,68.10180426,70.45558899,67.01724729,68.73198539
2015-02-08T00:00:00.000Z,68.78246718,69.61593821,66.55898554,67.55292713
2015-02-09T00:00:00.000Z,67.56428335,70.65129155,65.3607033,66.8299926
2015-02-10T00:00:00.000Z,66.88976722,68.41696072,64.75068224,66.6280086
2015-02-11T00:00:00.000Z,66.58516465,68.73464679,65.37720794,66.99604727
2015-02-12T00:00:00.000Z,67.01318848,68.64808107,65.62344613,67.48521205
2015-02-13T00:00:00.000Z,67.52450809,72.93571199,66.8269729,70.9434113
2015-02-14T00:00:00.000Z,70.92223122,76.87203036,70.43213124,75.61586621
2015-02-15T00:00:00.000Z,75.5984354,79.91107699,67.01145801,68.97145159
2015-02-16T00:00:00.000Z,69.03067135,70.77624607,67.23595247,68.94711038
2015-02-17T00:00:00.000Z,68.8725579,72.25585955,67.92578615,70.90760288
2015-02-18T00:00:00.000Z,70.97437392,71.78296454,67.78557187,69.13569137
2015-02-19T00:00:00.000Z,69.15684018,71.14624844,68.53377824,70.11190703
2015-02-20T00:00:00.000Z,70.04696519,72.07459547,69.20215748,70.61274189
2015-02-21T00:00:00.000Z,70.54320066,73.03777695,69.56248004,70.30998563
2015-02-22T00:00:00.000Z,70.34303016,71.4202248,66.56857002,67.74354421
2015-02-23T00:00:00.000Z,67.78014811,70.96300954,66.60437328,69.56989186
2015-02-24T00:00:00.000Z,69.75803266,71.49003637,68.46029817,69.91582575
2015-02-25T00:00:00.000Z,69.96381763,71.30462378,68.38601827,69.78062209
2015-02-26T00:00:00.000Z,69.7965973,70.91674628,68.4644028,69.61446625
2015-02-27T00:00:00.000Z,69.58558125,74.85938023,69.20679927,73.37588043
2015-02-28T00:00:00.000Z,73.23357245,74.24141213,70.92205055,72.96422948
2015-03-01T00:00:00.000Z,73.30162474,75.48722866,69.80016329,73.68398411
2015-03-02T00:00:00.000Z,73.66964595,77.02508907,71.89970441,76.1485574
2015-03-03T00:00:00.000Z,76.05603655,78.79107892,72.10742384,75.3576103
2015-03-04T00:00:00.000Z,74.88523388,76.4752453,71.21654733,73.13286062
2015-03-05T00:00:00.000Z,73.0869956,77.16602443,70.53527493,75.44494627
2015-03-06T00:00:00.000Z,75.21358617,76.74476544,72.31992614,73.74308903
2015-03-07T00:00:00.000Z,73.68427182,75.71217052,72.07212189,74.1683651
2015-03-08T00:00:00.000Z,73.99168425,75.35741143,69.94679025,72.35156824
2015-03-09T00:00:00.000Z,72.47567037,78.55245993,71.64960489,76.32131249
2015-03-10T00:00:00.000Z,76.37159059,79.66423779,74.38304475,76.25805569
2015-03-11T00:00:00.000Z,76.26311111,89.74703548,74.82334097,76.91794035
2015-03-12T00:00:00.000Z,76.83174823,78.38493993,75.15198782,76.65259642
2015-03-13T00:00:00.000Z,76.59636885,78.09104347,74.22951243,74.91997351
2015-03-14T00:00:00.000Z,74.70089169,76.79518237,73.02731195,75.00105715
2015-03-15T00:00:00.000Z,74.81270336,76.89272699,73.71273117,75.12123095
2015-03-16T00:00:00.000Z,75.10246691,78.3628341,74.62160388,76.57447477
2015-03-17T00:00:00.000Z,76.58311937,77.81332519,74.47549979,75.20487184
2015-03-18T00:00:00.000Z,75.16694547,75.89868545,67.04535911,68.50666812
2015-03-19T00:00:00.000Z,68.46941392,71.24614666,66.19616868,69.71503573
2015-03-20T00:00:00.000Z,69.62731125,71.79087438,68.38621037,69.91742234
2015-03-21T00:00:00.000Z,69.83849832,72.83033648,67.19223339,69.64623031
2015-03-22T00:00:00.000Z,69.6409461,72.3419702,68.79134507,71.36902328
2015-03-23T00:00:00.000Z,71.42515507,73.95520796,69.09327204,71.18141589
2015-03-24T00:00:00.000Z,71.20099315,72.49472621,65.45106859,66.7706552
2015-03-25T00:00:00.000Z,67.00436316,69.01075642,62.68063916,65.80146284
2015-03-26T00:00:00.000Z,65.79236022,68.20459577,64.40747841,65.72305953
2015-03-27T00:00:00.000Z,65.71271111,68.20661677,64.30816719,65.81834668
2015-03-28T00:00:00.000Z,65.75886652,67.98947138,64.88547745,66.68112236
2015-03-29T00:00:00.000Z,66.66779349,67.43060925,63.22850443,64.20788336
2015-03-30T00:00:00.000Z,64.29185729,66.28619915,62.47394156,64.58197035
2015-03-31T00:00:00.000Z,64.60886039,67.18801364,61.96284188,63.53058174
2015-04-01T00:00:00.000Z,74.49054609,76.69608618,71.45716077,74.16836511
2015-04-02T00:00:00.000Z,74.164979,77.45360388,72.99952388,76.14984612
2015-04-03T00:00:00.000Z,76.13468085,78.90625751,75.06123713,77.5215983
2015-04-04T00:00:00.000Z,77.49393561,78.59362231,75.35897681,76.95171643
2015-04-05T00:00:00.000Z,76.90011799,79.23322674,75.28911759,78.08003433
2015-04-06T00:00:00.000Z,78.11289393,79.57467724,75.81834226,77.03535296
2015-04-07T00:00:00.000Z,76.96074648,78.95672284,74.60108015,77.16787868
2015-04-08T00:00:00.000Z,77.14773365,78.64437029,73.89033265,75.5644343
2015-04-09T00:00:00.000Z,75.51125617,76.59343355,72.41158254,74.01620793
2015-04-10T00:00:00.000Z,74.07367883,74.90977896,69.16578399,71.10112875
2015-04-11T00:00:00.000Z,71.08588307,72.85906041,69.14821703,70.54202125
2015-04-12T00:00:00.000Z,70.71138455,72.34967599,69.09544836,70.77943618
2015-04-13T00:00:00.000Z,70.77647692,72.91656048,66.36052368,67.99710039
2015-04-14T00:00:00.000Z,68.01124809,68.84679417,65.07145309,66.40042369
2015-04-15T00:00:00.000Z,66.35946659,68.23433648,64.88335969,66.93889157
2015-04-16T00:00:00.000Z,66.98657391,70.70197363,66.61571595,69.10784141
2015-04-17T00:00:00.000Z,69.11342437,70.07698642,66.54491247,67.60062574
2015-04-18T00:00:00.000Z,67.61141255,68.61066667,65.7889437,67.45415872
2015-04-19T00:00:00.000Z,67.45980006,68.94548154,66.24002666,66.96618173
2015-04-20T00:00:00.000Z,66.97248305,68.52632668,65.78296772,67.10935067
2015-04-21T00:00:00.000Z,67.10717735,70.14767064,66.05197061,69.43894843
2015-04-22T00:00:00.000Z,69.55670174,71.4176738,68.18046281,69.40082406
2015-04-23T00:00:00.000Z,69.37725941,71.33468969,68.48181849,70.57540064
2015-04-24T00:00:00.000Z,70.50188557,71.33672307,67.68750698,69.06186546
2015-04-25T00:00:00.000Z,69.05216007,70.1068345,67.07276968,68.15312131
2015-04-26T00:00:00.000Z,68.10241069,68.42470473,63.82190499,65.40245166
2015-04-27T00:00:00.000Z,65.37912968,69.26457844,64.39600476,67.71057156
2015-04-28T00:00:00.000Z,67.68934539,68.83307152,65.21246803,66.65704457
2015-04-29T00:00:00.000Z,66.52789868,67.82867762,64.58907908,66.72945281
2015-04-30T00:00:00.000Z,66.72369507,70.55025758,65.81889865,69.41523366
2015-05-01T00:00:00.000Z,69.65714295,70.96662933,67.68756119,68.29278133
2015-05-02T00:00:00.000Z,68.27824949,70.01872771,67.46246113,68.67235872
2015-05-03T00:00:00.000Z,68.70672183,71.30172841,67.58361046,69.5929115
2015-05-04T00:00:00.000Z,69.61900842,71.22139441,67.92116712,69.18289401
2015-05-05T00:00:00.000Z,69.14259156,69.95439228,66.62339524,68.17875828
2015-05-06T00:00:00.000Z,68.21359022,69.22337661,66.27414436,66.83072224
2015-05-07T00:00:00.000Z,66.88175665,69.48296005,65.55274708,68.19686177
2015-05-08T00:00:00.000Z,68.16766564,70.88176887,67.27224335,69.84059755
2015-05-09T00:00:00.000Z,69.83212751,71.32338063,67.93159253,69.32127281
2015-05-10T00:00:00.000Z,69.25828263,70.41321342,67.32293652,68.39214818
2015-05-11T00:00:00.000Z,68.41284969,69.97028158,67.29935357,68.72719886
2015-05-12T00:00:00.000Z,68.7193941,71.22123927,67.51487272,69.63324049
2015-05-13T00:00:00.000Z,69.61771221,71.58487659,67.25965687,68.14076643
2015-05-14T00:00:00.000Z,68.11161013,69.99720458,66.67960977,68.83191267
2015-05-15T00:00:00.000Z,68.79807293,70.45525135,67.86486812,69.52785744
2015-05-16T00:00:00.000Z,69.53307493,70.76802671,67.77131815,68.89637421
2015-05-17T00:00:00.000Z,68.8548597,70.08542427,67.6773053,68.70848077
2015-05-18T00:00:00.000Z,68.61711608,70.19065868,66.3882886,67.36085287
2015-05-19T00:00:00.000Z,67.22773838,72.07772697,65.5727066,69.45548518
2015-05-20T00:00:00.000Z,69.5145119,73.50442081,68.53059193,71.36278182
2015-05-21T00:00:00.000Z,71.44160189,73.57955556,69.98170237,71.87856947
2015-05-22T00:00:00.000Z,71.91044805,76.81650218,71.20547007,75.61809476
2015-05-23T00:00:00.000Z,75.63851822,78.76413759,74.10788427,75.72382368
2015-05-24T00:00:00.000Z,75.73843899,78.53898335,73.70415963,76.68772616
2015-05-25T00:00:00.000Z,76.69691843,78.416286,74.10024403,75.5346382
2015-05-26T00:00:00.000Z,75.56315975,78.15525549,73.94797406,76.30046446
2015-05-27T00:00:00.000Z,76.30784858,79.67711912,75.05239089,77.64199
2015-05-28T00:00:00.000Z,77.70597015,81.60668028,76.29769783,79.99448608
2015-05-29T00:00:00.000Z,80.00007123,84.15558386,77.43514293,81.34311796
2015-05-30T00:00:00.000Z,81.52382776,82.73076686,76.50748068,78.05033772
2015-05-31T00:00:00.000Z,77.94181225,83.67979711,74.71924682,75.95821075
2015-06-01T00:00:00.000Z,75.81340789,77.10859477,71.45185083,72.4341788
2015-06-02T00:00:00.000Z,72.48195619,76.00397082,71.05863927,74.62330152
2015-06-03T00:00:00.000Z,74.74020471,76.27484164,73.02836113,74.76405398
2015-06-04T00:00:00.000Z,74.76728576,75.67159002,73.14758936,74.22137877
2015-06-05T00:00:00.000Z,74.20959979,75.92644725,73.14183074,75.00576624
2015-06-06T00:00:00.000Z,75.03213313,76.18046782,74.09974248,75.35696181
2015-06-07T00:00:00.000Z,75.3450195,76.46562817,73.45744029,74.4636399
2015-06-08T00:00:00.000Z,74.40796739,77.167661,73.57707561,76.1577313
2015-06-09T00:00:00.000Z,76.1347896,77.81976577,74.75332803,76.28947474
2015-06-10T00:00:00.000Z,76.27103121,77.19153225,74.29383705,75.68057063
2015-06-11T00:00:00.000Z,75.67107061,77.90749767,74.72787941,76.38462223
2015-06-12T00:00:00.000Z,76.38240152,77.73277817,75.18831991,76.39044682
2015-06-13T00:00:00.000Z,76.30639585,78.98532733,75.40241666,77.8545834
2015-06-14T00:00:00.000Z,77.89838083,80.48171951,76.97828677,78.99119171
2015-06-15T00:00:00.000Z,78.96256716,81.91781793,78.05236505,80.70638591
2015-06-16T00:00:00.000Z,80.64782756,90.17076716,79.6590078,88.85257155
2015-06-17T00:00:00.000Z,88.87426928,94.387268,85.94605204,88.44037004
2015-06-18T00:00:00.000Z,88.47256409,92.79805537,86.43770085,91.07722067
2015-06-19T00:00:00.000Z,91.20406462,94.95507128,87.51869535,90.25954877
2015-06-20T00:00:00.000Z,90.37048658,92.55573067,87.06293002,90.98144372
2015-06-21T00:00:00.000Z,90.85285036,91.85173756,87.33591118,89.20481503
2015-06-22T00:00:00.000Z,89.21190297,91.73523577,87.95560722,90.91193639
2015-06-23T00:00:00.000Z,90.87643423,91.57992201,87.45180295,88.71718911
2015-06-24T00:00:00.000Z,88.67703913,89.97238374,85.83377569,86.65528734
2015-06-25T00:00:00.000Z,86.57361894,88.77898327,85.4271009,87.84878217
2015-06-26T00:00:00.000Z,87.83441136,89.4588618,86.42544319,88.19118207
2015-06-27T00:00:00.000Z,88.20070251,92.13290109,87.46989023,91.31243277
2015-06-28T00:00:00.000Z,91.23783198,92.64063823,88.46956233,90.86912921
2015-06-29T00:00:00.000Z,90.48417693,96.58355372,89.34128408,95.36056151
2015-06-30T00:00:00.000Z,95.36865986,101.2264216,93.26389272,97.16743411
2015-07-01T00:00:00.000Z,97.20031373,100.8041494,92.82386606,95.1323601
2015-07-02T00:00:00.000Z,95.07115177,97.13671486,92.63523979,94.22026554
2015-07-03T00:00:00.000Z,94.15852746,95.94403799,92.60297257,94.70751769
2015-07-04T00:00:00.000Z,94.67754437,97.04882761,92.79798747,95.78852588
2015-07-05T00:00:00.000Z,95.7966698,101.9228809,92.99474086,99.19223051
2015-07-06T00:00:00.000Z,98.88059072,103.515014,96.02470612,99.15423132
2015-07-07T00:00:00.000Z,99.3950852,102.2638649,95.0651147,97.99908774
2015-07-08T00:00:00.000Z,97.9712416,103.0281741,96.09355769,101.2187679
2015-07-09T00:00:00.000Z,101.2197021,108.9680393,97.64878685,105.0456329
2015-07-10T00:00:00.000Z,104.8018533,118.3088714,94.05887826,100.6513556
2015-07-11T00:00:00.000Z,100.5533603,106.1909702,96.41785373,101.1337399
2015-07-12T00:00:00.000Z,101.1979954,110.3336576,100.2542521,107.4787857
2015-07-13T00:00:00.000Z,107.4812739,109.2350702,96.85048324,102.0935033
2015-07-14T00:00:00.000Z,102.092572,105.1918776,99.14642813,101.2850024
2015-07-15T00:00:00.000Z,101.3432947,103.8211583,97.26903729,98.20539959
2015-07-16T00:00:00.000Z,98.31579413,100.5761968,90.7326345,93.4092517
2015-07-17T00:00:00.000Z,93.43199802,96.15490069,90.59312644,94.15305735
2015-07-18T00:00:00.000Z,94.05580948,97.30088123,91.87749028,93.65736005
2015-07-19T00:00:00.000Z,93.64729724,94.90903728,91.28331104,92.59912914
2015-07-20T00:00:00.000Z,92.56334619,95.65405886,91.32576706,94.1998839
2015-07-21T00:00:00.000Z,94.29405266,96.32014277,91.84226587,93.11531226
2015-07-22T00:00:00.000Z,93.19672627,95.21922309,91.36228474,93.44282377
2015-07-23T00:00:00.000Z,93.48457339,95.22077323,91.84198851,93.32494361
2015-07-24T00:00:00.000Z,93.28481887,101.6247896,92.12185661,98.34856738
2015-07-25T00:00:00.000Z,98.4107525,101.0425306,96.21781054,98.75583294
2015-07-26T00:00:00.000Z,98.79482892,102.0166622,97.00853917,100.0340202
2015-07-27T00:00:00.000Z,100.1092029,102.8804657,97.81019884,100.9293869
2015-07-28T00:00:00.000Z,100.8632264,104.1354075,99.31907907,101.8523408
2015-07-29T00:00:00.000Z,101.8525618,103.2810422,98.37751358,99.9725566
2015-07-30T00:00:00.000Z,99.92520259,101.1305539,97.01517602,98.95523784
2015-07-31T00:00:00.000Z,98.93229234,101.6231142,96.49651511,98.66367976
2015-08-01T00:00:00.000Z,98.37242766,99.3965793,94.08131956,95.96590242
2015-08-02T00:00:00.000Z,95.68406149,97.30426623,92.9710692,96.22222099
2015-08-03T00:00:00.000Z,96.31605127,98.51842657,94.11293668,95.28112504
2015-08-04T00:00:00.000Z,95.27671573,98.40016007,94.22873881,96.60199069
2015-08-05T00:00:00.000Z,96.5686881,98.2806645,93.74078413,95.27469342
2015-08-06T00:00:00.000Z,95.31166872,96.63531311,92.28232368,93.79024467
2015-08-07T00:00:00.000Z,93.77172216,96.20816475,91.59523268,94.18817697
2015-08-08T00:00:00.000Z,94.34086922,96.08840446,87.81996931,89.08182266
2015-08-09T00:00:00.000Z,89.05360278,92.36572034,87.62916423,90.4004973
2015-08-10T00:00:00.000Z,90.48410793,92.76461457,89.15767431,90.60986537
2015-08-11T00:00:00.000Z,90.55313394,93.28956643,88.71237308,91.91276305
2015-08-12T00:00:00.000Z,91.95882302,93.70078844,88.83020428,90.52694208
2015-08-13T00:00:00.000Z,90.35631314,91.28412667,87.18284341,88.86523124
2015-08-14T00:00:00.000Z,88.93186386,91.68737412,87.38456236,90.11424548
2015-08-15T00:00:00.000Z,90.0844353,91.57509211,87.9119656,88.95289698
2015-08-16T00:00:00.000Z,88.9344653,90.08966462,86.46072189,87.62976914
2015-08-17T00:00:00.000Z,87.70051534,89.15369662,85.8584868,86.87462201
2015-08-18T00:00:00.000Z,86.89545597,87.84425225,73.48279914,73.56866234
2015-08-19T00:00:00.000Z,75.42976538,81.26218778,74.2363299,77.2208485
2015-08-20T00:00:00.000Z,77.20103388,81.28285224,76.31167391,80.00248805
2015-08-21T00:00:00.000Z,79.912403,81.5714745,78.0613426,79.3009405
2015-08-22T00:00:00.000Z,79.30097212,80.39593298,75.81211291,77.88122087
2015-08-23T00:00:00.000Z,77.85883636,79.25545265,75.50450212,76.88582362
2015-08-24T00:00:00.000Z,76.93128487,77.49652096,70.60967859,71.30519407
2015-08-25T00:00:00.000Z,71.10661797,75.06407734,66.81115411,72.92632988
2015-08-26T00:00:00.000Z,72.96160278,76.82677289,71.82575251,74.97835269
2015-08-27T00:00:00.000Z,74.9328427,76.54670182,73.36269513,74.52218271
2015-08-28T00:00:00.000Z,74.46878193,77.94581311,72.2320037,75.9494198
2015-08-29T00:00:00.000Z,75.884725,78.95592914,73.91689841,76.95998385
2015-08-30T00:00:00.000Z,76.88415145,79.23876616,74.91360488,77.27830133
2015-08-31T00:00:00.000Z,77.3842763,78.9525673,75.05753238,77.19558315
2015-09-01T00:00:00.000Z,77.18043457,77.99666659,75.62891887,76.40027326
2015-09-02T00:00:00.000Z,76.39436411,77.68213396,74.88288719,76.22706328
2015-09-03T00:00:00.000Z,76.20892697,77.23402968,73.97551142,74.79362273
2015-09-04T00:00:00.000Z,74.81866289,76.50861689,74.06726909,75.51309237
2015-09-05T00:00:00.000Z,75.50147976,80.53967825,74.48697224,79.1688412
2015-09-06T00:00:00.000Z,79.06676629,86.55506621,77.80570033,80.46761827
2015-09-07T00:00:00.000Z,80.45340204,82.28169106,79.05379936,80.39550979
2015-09-08T00:00:00.000Z,80.35176574,82.40700636,78.86294563,80.54499451
2015-09-09T00:00:00.000Z,80.49498316,82.16143937,77.85218008,78.94229922
2015-09-10T00:00:00.000Z,78.98050026,80.75470948,77.5491446,79.07776891
2015-09-11T00:00:00.000Z,79.06020171,81.57429718,77.96922898,80.13791074
2015-09-12T00:00:00.000Z,80.1047289,81.10406626,77.02872846,78.11956253
2015-09-13T00:00:00.000Z,78.06613855,79.33100646,75.74789604,77.34441274
2015-09-14T00:00:00.000Z,77.26823582,80.12323938,74.43917184,76.27855216
2015-09-15T00:00:00.000Z,76.10266473,84.01232269,74.86355762,76.55922741
2015-09-16T00:00:00.000Z,76.54087004,77.94920624,74.43163804,75.93095687
2015-09-17T00:00:00.000Z,75.98482115,85.08306711,75.02959612,76.61234349
2015-09-18T00:00:00.000Z,77.12781798,79.73600029,76.03525332,78.45878063
2015-09-19T00:00:00.000Z,78.45201332,79.47336699,76.17130146,77.55673772
2015-09-20T00:00:00.000Z,77.47581417,79.51210484,76.43101219,78.23059542
2015-09-21T00:00:00.000Z,78.15637068,79.45757637,75.30248833,76.74814764
2015-09-22T00:00:00.000Z,76.74686905,79.01334592,74.80972959,77.1888854
2015-09-23T00:00:00.000Z,77.32173426,79.21094327,75.43401682,76.89241442
2015-09-24T00:00:00.000Z,76.81349203,78.77666446,75.34915333,77.29725477
2015-09-25T00:00:00.000Z,77.31227768,79.07592848,75.73850392,77.39209361
2015-09-26T00:00:00.000Z,77.38087841,78.80087081,75.60839569,76.99082826
2015-09-27T00:00:00.000Z,76.9659683,77.86196071,75.5128506,76.41703509
2015-09-28T00:00:00.000Z,76.46056604,79.24447691,75.28200869,78.0459999
2015-09-29T00:00:00.000Z,77.74237073,79.92654309,74.49476726,76.28990887
2015-09-30T00:00:00.000Z,76.31022972,77.69589134,74.22005765,75.79939176
2015-10-01T00:00:00.000Z,76.31691788,78.14426519,74.4780745,76.28905899
2015-10-02T00:00:00.000Z,76.18411789,77.8218028,74.37339777,76.03709743
2015-10-03T00:00:00.000Z,75.99807438,77.83263368,74.65694466,75.99856019
2015-10-04T00:00:00.000Z,75.96065276,76.72207076,74.31037428,75.03978646
2015-10-05T00:00:00.000Z,75.15710431,76.51818565,73.30012501,74.79379119
2015-10-06T00:00:00.000Z,74.74983979,77.98743661,73.99739827,77.15406864
2015-10-07T00:00:00.000Z,77.15739977,78.49676343,75.43421967,76.37129154
2015-10-08T00:00:00.000Z,76.31173306,77.36672228,74.47414285,75.24395569
2015-10-09T00:00:00.000Z,75.45647078,77.08553128,74.33247825,76.01195116
